transaction_item_id,transaction_id,product_id,quantity,price
TI0001470,T000488,P000488,4,149000
TI0001471,T000488,P000100,3,180000
TI0001472,T000488,P000449,1,391000
TI0001473,T000489,P000046,1,174000
TI0001474,T000489,P000830,1,158000
TI0001475,T000489,P000728,3,397000
TI0001476,T000490,P000694,2,248000
TI0001477,T000491,P000529,5,420000
TI0001478,T000491,P000179,2,298000
TI0001479,T000492,P000574,4,217000
TI0001480,T000492,P000437,2,309000
TI0001481,T000492,P000982,4,375000
TI0001482,T000493,P000191,4,95000
TI0001483,T000493,P000656,4,79000
TI0001484,T000494,P000756,5,129000
TI0001485,T000495,P000461,4,185000
TI0001486,T000495,P000607,4,97000
TI0001487,T000496,P000722,2,335000
TI0001488,T000497,P000286,1,333000
TI0001489,T000497,P000771,5,386000
TI0001490,T000498,P000819,5,493000
TI0001491,T000499,P000375,2,231000
TI0001492,T000499,P000334,4,4000
TI0001493,T000500,P000269,4,113000
TI0001494,T000501,P000990,5,117000
TI0001495,T000501,P000655,4,152000
TI0001496,T000501,P000321,5,352000
TI0001497,T000501,P000612,1,274000
TI0001498,T000501,P000398,3,463000
TI0001499,T000502,P000866,2,104000
TI0001500,T000502,P000469,3,426000
TI0001501,T000502,P000633,5,471000
TI0001502,T000503,P000087,2,395000
TI0001503,T000503,P000689,3,205000
TI0001504,T000503,P000138,1,239000
TI0001505,T000503,P000321,2,352000
TI0001506,T000503,P000121,3,345000
TI0001507,T000504,P000524,4,248000
TI0001508,T000504,P000398,5,463000
TI0001509,T000505,P000589,4,126000
TI0001510,T000505,P000393,2,306000
TI0001511,T000506,P000651,2,489000
TI0001512,T000506,P000551,5,264000
TI0001513,T000506,P000711,2,59000
TI0001514,T000506,P000942,4,429000
TI0001515,T000507,P000144,4,343000
TI0001516,T000507,P000192,5,421000
TI0001517,T000507,P000323,1,285000
TI0001518,T000508,P000975,2,442000
TI0001519,T000508,P000010,2,310000
TI0001520,T000508,P000497,4,188000
TI0001521,T000509,P000518,4,354000
TI0001522,T000509,P000669,4,484000
TI0001523,T000509,P000507,4,316000
TI0001524,T000509,P000419,4,124000
TI0001525,T000509,P000702,2,491000
TI0001526,T000510,P000579,1,494000
TI0001527,T000511,P000300,3,397000
TI0001528,T000511,P000034,2,260000
TI0001529,T000512,P000296,4,47000
TI0001530,T000512,P000173,5,175000
TI0001531,T000512,P000800,5,256000
TI0001532,T000512,P000469,1,426000
TI0001533,T000512,P000580,5,441000
TI0001534,T000513,P000275,5,403000
TI0001535,T000514,P000556,1,335000
TI0001536,T000514,P000843,4,26000
TI0001537,T000514,P000775,5,435000
TI0001538,T000515,P000436,2,137000
TI0001539,T000515,P000105,3,20000
TI0001540,T000516,P000461,3,185000
TI0001541,T000517,P000883,4,225000
TI0001542,T000517,P000837,1,63000
TI0001543,T000517,P000090,2,19000
TI0001544,T000518,P000831,5,81000
TI0001545,T000518,P000756,3,129000
TI0001546,T000519,P000648,2,170000
TI0001547,T000519,P000439,2,157000
TI0001548,T000519,P000170,1,125000
TI0001549,T000519,P000631,5,272000
TI0001550,T000519,P000143,3,224000
TI0001551,T000520,P000288,3,50000
TI0001552,T000520,P000612,3,274000
TI0001553,T000520,P000552,5,49000
TI0001554,T000520,P000173,3,175000
TI0001555,T000520,P000332,5,425000
TI0001556,T000521,P000139,4,200000
TI0001557,T000522,P000284,2,318000
TI0001558,T000523,P000256,3,290000
TI0001559,T000523,P000150,2,173000
TI0001560,T000524,P000502,3,286000
TI0001561,T000524,P000146,4,465000
TI0001562,T000524,P000592,4,296000
TI0001563,T000524,P000648,4,170000
TI0001564,T000525,P000649,1,382000
TI0001565,T000526,P000528,3,294000
TI0001566,T000526,P000768,4,226000
TI0001567,T000526,P000285,4,332000
TI0001568,T000526,P000712,3,89000
TI0001569,T000527,P000003,1,45000
TI0001570,T000527,P000890,4,305000
TI0001571,T000527,P000793,3,380000
TI0001572,T000527,P000868,1,397000
TI0001573,T000527,P000751,5,458000
TI0001574,T000528,P000224,2,97000
TI0001575,T000528,P000992,4,365000
TI0001576,T000528,P000440,3,354000
TI0001577,T000528,P000845,3,89000
TI0001578,T000529,P000346,2,29000
TI0001579,T000529,P000561,5,383000
TI0001580,T000529,P000592,4,296000
TI0001581,T000530,P000916,1,45000
TI0001582,T000530,P000699,1,12000
TI0001583,T000530,P000781,1,280000
TI0001584,T000531,P000017,2,137000
TI0001585,T000531,P000128,4,234000
TI0001586,T000531,P000952,4,4000
TI0001587,T000531,P000879,1,164000
TI0001588,T000532,P000208,3,406000
TI0001589,T000532,P000706,2,106000
TI0001590,T000532,P000932,3,97000
TI0001591,T000532,P000136,1,78000
TI0001592,T000533,P000257,2,41000
TI0001593,T000533,P000085,1,464000
TI0001594,T000533,P000381,4,286000
TI0001595,T000534,P000744,2,207000
TI0001596,T000534,P000717,4,96000
TI0001597,T000534,P000774,1,308000
TI0001598,T000535,P000002,2,115000
TI0001599,T000536,P000080,5,419000
TI0001600,T000536,P000136,4,78000
TI0001601,T000536,P000608,1,107000
TI0001602,T000536,P000232,1,213000
TI0001603,T000537,P000837,4,63000
TI0001604,T000537,P000124,2,295000
TI0001605,T000537,P000881,4,136000
TI0001606,T000538,P000235,4,396000
TI0001607,T000539,P000749,1,138000
TI0001608,T000540,P000321,3,352000
TI0001609,T000541,P000141,2,437000
TI0001610,T000541,P000392,2,20000
TI0001611,T000541,P000793,1,380000
TI0001612,T000542,P000577,4,494000
TI0001613,T000542,P000009,3,48000
TI0001614,T000542,P000625,2,484000
TI0001615,T000542,P000666,2,138000
TI0001616,T000542,P000169,4,437000
TI0001617,T000543,P000704,1,203000
TI0001618,T000543,P000454,2,147000
TI0001619,T000543,P000881,1,136000
TI0001620,T000543,P000223,5,446000
TI0001621,T000543,P000089,4,5000
TI0001622,T000544,P000987,2,234000
TI0001623,T000544,P000440,2,354000
TI0001624,T000544,P000323,3,285000
TI0001625,T000545,P000255,5,221000
TI0001626,T000546,P000615,1,190000
TI0001627,T000546,P000739,3,471000
TI0001628,T000546,P000623,2,369000
TI0001629,T000546,P000292,5,17000
TI0001630,T000546,P000798,5,135000
TI0001631,T000547,P000194,1,416000
TI0001632,T000547,P000766,2,329000
TI0001633,T000547,P000402,4,448000
TI0001634,T000547,P000303,4,68000
TI0001635,T000547,P000662,1,48000
TI0001636,T000548,P000512,5,243000
TI0001637,T000548,P000654,1,349000
TI0001638,T000549,P000911,2,293000
TI0001639,T000549,P000013,4,99000
TI0001640,T000549,P000370,5,20000
TI0001641,T000549,P000957,4,265000
TI0001642,T000549,P000325,3,448000
TI0001643,T000550,P000700,1,410000
TI0001644,T000550,P000177,1,406000
TI0001645,T000550,P000782,5,9000
TI0001646,T000550,P000483,1,105000
TI0001647,T000550,P000978,1,390000
TI0001648,T000551,P000221,1,233000
TI0001649,T000551,P000041,4,338000
TI0001650,T000551,P000945,5,106000
TI0001651,T000552,P000644,4,337000
TI0001652,T000552,P000730,4,218000
TI0001653,T000552,P000514,4,88000
TI0001654,T000553,P000656,5,79000
TI0001655,T000554,P000631,1,272000
TI0001656,T000554,P000157,5,311000
TI0001657,T000554,P000285,2,332000
TI0001658,T000554,P000086,2,425000
TI0001659,T000554,P000318,5,455000
TI0001660,T000555,P000401,1,71000
TI0001661,T000555,P000601,3,469000
TI0001662,T000555,P000650,4,119000
TI0001663,T000556,P000060,1,475000
TI0001664,T000556,P000251,4,351000
TI0001665,T000557,P000465,5,498000
TI0001666,T000558,P000057,2,217000
TI0001667,T000558,P000317,1,450000
TI0001668,T000558,P000683,1,38000
TI0001669,T000558,P000760,2,245000
TI0001670,T000558,P000674,1,165000
TI0001671,T000559,P000509,3,154000
TI0001672,T000559,P000976,5,171000
TI0001673,T000560,P000802,3,117000
TI0001674,T000560,P000843,2,26000
TI0001675,T000560,P000739,3,471000
TI0001676,T000560,P000266,1,203000
TI0001677,T000560,P000171,1,195000
TI0001678,T000561,P000827,5,70000
TI0001679,T000561,P000440,1,354000
TI0001680,T000561,P000279,3,371000
TI0001681,T000562,P000643,3,24000
TI0001682,T000562,P000079,1,314000
TI0001683,T000562,P000509,4,154000
TI0001684,T000562,P000467,5,450000
TI0001685,T000562,P000524,2,248000
TI0001686,T000563,P000162,1,401000
TI0001687,T000563,P000262,5,301000
TI0001688,T000563,P000792,1,312000
TI0001689,T000564,P000759,1,47000
TI0001690,T000564,P000522,1,468000
TI0001691,T000565,P000251,1,351000
TI0001692,T000566,P000373,2,231000
TI0001693,T000566,P000393,1,306000
TI0001694,T000566,P000943,5,198000
TI0001695,T000566,P000154,4,103000
TI0001696,T000567,P000330,4,433000
TI0001697,T000567,P000255,3,221000
TI0001698,T000568,P000846,3,144000
TI0001699,T000568,P000080,1,419000
TI0001700,T000568,P000586,5,415000
TI0001701,T000569,P000184,2,379000
TI0001702,T000570,P000048,4,31000
TI0001703,T000570,P000977,3,30000
TI0001704,T000570,P000411,3,316000
TI0001705,T000570,P000071,3,42000
TI0001706,T000570,P000899,1,14000
TI0001707,T000571,P000468,5,394000
TI0001708,T000571,P000009,3,48000
TI0001709,T000571,P000378,5,187000
TI0001710,T000571,P000206,2,279000
TI0001711,T000571,P000299,4,107000
TI0001712,T000572,P000606,2,345000
TI0001713,T000572,P000996,5,195000
TI0001714,T000572,P000506,2,168000
TI0001715,T000573,P000007,4,415000
TI0001716,T000573,P000955,1,328000
TI0001717,T000574,P000555,1,299000
TI0001718,T000574,P000355,3,411000
TI0001719,T000575,P000778,4,58000
TI0001720,T000576,P000107,2,60000
TI0001721,T000576,P000211,4,225000
TI0001722,T000576,P000543,4,96000
TI0001723,T000577,P000996,2,195000
TI0001724,T000578,P000096,2,92000
TI0001725,T000578,P000045,5,232000
TI0001726,T000578,P000944,4,439000
TI0001727,T000579,P000470,1,85000
TI0001728,T000579,P000998,5,5000
TI0001729,T000579,P000766,1,329000
TI0001730,T000580,P000137,5,33000
TI0001731,T000580,P000653,5,183000
TI0001732,T000580,P000840,1,133000
TI0001733,T000580,P000404,4,140000
TI0001734,T000580,P000077,2,68000
TI0001735,T000581,P000299,3,107000
TI0001736,T000581,P000268,4,427000
TI0001737,T000582,P000326,2,308000
TI0001738,T000582,P000464,1,211000
TI0001739,T000582,P000279,2,371000
TI0001740,T000583,P000799,5,255000
TI0001741,T000583,P000789,1,391000
TI0001742,T000584,P000109,4,474000
TI0001743,T000584,P000169,4,437000
TI0001744,T000585,P000417,3,324000
TI0001745,T000585,P000124,2,295000
TI0001746,T000585,P000549,4,405000
TI0001747,T000586,P000475,1,79000
TI0001748,T000586,P000272,1,404000
TI0001749,T000586,P000873,2,115000
TI0001750,T000587,P000847,5,318000
TI0001751,T000587,P000722,1,335000
TI0001752,T000587,P000714,2,123000
TI0001753,T000588,P000152,2,27000
TI0001754,T000588,P000094,3,453000
TI0001755,T000588,P000729,4,390000
TI0001756,T000589,P000051,2,296000
TI0001757,T000589,P000694,1,248000
TI0001758,T000589,P000307,4,263000
TI0001759,T000589,P000267,4,399000
TI0001760,T000589,P000840,5,133000
TI0001761,T000590,P000256,2,290000
TI0001762,T000590,P000097,1,443000
TI0001763,T000590,P000474,1,258000
TI0001764,T000590,P000105,1,20000
TI0001765,T000590,P000824,2,494000
TI0001766,T000591,P000203,4,17000
TI0001767,T000591,P000844,3,255000
TI0001768,T000592,P000597,5,483000
TI0001769,T000593,P000940,1,251000
TI0001770,T000593,P000833,1,496000
TI0001771,T000593,P000077,2,68000
TI0001772,T000594,P000829,3,62000
TI0001773,T000594,P000132,1,385000
TI0001774,T000594,P000095,1,443000
TI0001775,T000594,P000927,4,382000
TI0001776,T000595,P000173,5,175000
TI0001777,T000596,P000842,1,464000
TI0001778,T000596,P000742,4,296000
TI0001779,T000596,P000405,4,47000
TI0001780,T000596,P000509,2,154000
TI0001781,T000597,P000220,3,148000
TI0001782,T000597,P000931,3,374000
TI0001783,T000597,P000192,4,421000
TI0001784,T000598,P000036,5,391000
TI0001785,T000598,P000629,5,468000
TI0001786,T000599,P000663,4,7000
TI0001787,T000599,P000303,4,68000
TI0001788,T000600,P000491,2,256000
TI0001789,T000600,P000063,4,147000
TI0001790,T000600,P000090,2,19000
TI0001791,T000600,P000287,5,485000
TI0001792,T000600,P000393,2,306000
TI0001793,T000601,P000814,3,396000
TI0001794,T000601,P000020,4,113000
TI0001795,T000601,P000392,5,20000
TI0001796,T000601,P000801,4,131000
TI0001797,T000601,P000731,3,448000
TI0001798,T000602,P000515,1,76000
TI0001799,T000602,P000330,3,433000
TI0001800,T000602,P000398,5,463000
TI0001801,T000602,P000277,2,496000
TI0001802,T000602,P000185,1,306000
TI0001803,T000603,P000060,5,475000
TI0001804,T000603,P000829,3,62000
TI0001805,T000603,P000484,5,442000
TI0001806,T000604,P000998,1,5000
TI0001807,T000604,P000164,2,175000
TI0001808,T000605,P000273,1,375000
TI0001809,T000605,P000547,2,99000
TI0001810,T000606,P000867,2,31000
TI0001811,T000606,P000817,2,389000
TI0001812,T000606,P000398,2,463000
TI0001813,T000606,P000364,5,253000
TI0001814,T000606,P000958,3,339000
TI0001815,T000607,P000936,3,89000
TI0001816,T000607,P000606,5,345000
TI0001817,T000607,P000029,5,198000
TI0001818,T000608,P000577,2,494000
TI0001819,T000608,P000972,4,196000
TI0001820,T000609,P000317,1,450000
TI0001821,T000609,P000180,2,177000
TI0001822,T000609,P000503,5,261000
TI0001823,T000609,P000039,2,124000
TI0001824,T000609,P000093,1,128000
TI0001825,T000610,P000490,2,98000
TI0001826,T000610,P000001,2,328000
TI0001827,T000610,P000340,3,26000
TI0001828,T000610,P000940,2,251000
TI0001829,T000610,P000629,3,468000
TI0001830,T000611,P000023,2,336000
TI0001831,T000612,P000722,5,335000
TI0001832,T000612,P000940,3,251000
TI0001833,T000612,P000146,1,465000
TI0001834,T000612,P000793,3,380000
TI0001835,T000612,P000114,4,482000
TI0001836,T000613,P000104,2,60000
TI0001837,T000613,P000345,4,158000
TI0001838,T000613,P000310,4,246000
TI0001839,T000613,P000331,3,330000
TI0001840,T000613,P000140,2,245000
TI0001841,T000614,P000711,3,59000
TI0001842,T000614,P000911,2,293000
TI0001843,T000614,P000952,5,4000
TI0001844,T000614,P000629,2,468000
TI0001845,T000614,P000806,4,165000
TI0001846,T000615,P000752,2,321000
TI0001847,T000615,P000706,2,106000
TI0001848,T000615,P000302,1,409000
TI0001849,T000616,P000401,1,71000
TI0001850,T000616,P000872,2,163000
TI0001851,T000616,P000790,5,358000
TI0001852,T000616,P000989,3,184000
TI0001853,T000616,P000582,5,388000
TI0001854,T000617,P000655,1,152000
TI0001855,T000617,P000580,4,441000
TI0001856,T000618,P000340,1,26000
TI0001857,T000618,P000764,2,375000
TI0001858,T000619,P000328,1,115000
TI0001859,T000619,P000172,3,94000
TI0001860,T000619,P000652,4,325000
TI0001861,T000620,P000272,2,404000
TI0001862,T000621,P000710,3,306000
TI0001863,T000621,P000070,3,127000
TI0001864,T000622,P000738,1,137000
TI0001865,T000623,P000396,4,497000
TI0001866,T000624,P000993,4,131000
TI0001867,T000624,P000171,4,195000
TI0001868,T000624,P000906,3,44000
TI0001869,T000624,P000424,5,183000
TI0001870,T000625,P000104,5,60000
TI0001871,T000625,P000849,2,45000
TI0001872,T000625,P000491,2,256000
TI0001873,T000625,P000808,4,258000
TI0001874,T000626,P000819,1,493000
TI0001875,T000627,P000021,1,421000
TI0001876,T000627,P000327,1,260000
TI0001877,T000627,P000268,3,427000
TI0001878,T000628,P000910,2,154000
TI0001879,T000628,P000385,1,363000
TI0001880,T000629,P000965,5,380000
TI0001881,T000629,P000920,4,76000
TI0001882,T000629,P000096,1,92000
TI0001883,T000629,P000347,4,393000
TI0001884,T000629,P000609,2,480000
TI0001885,T000630,P000912,3,76000
TI0001886,T000630,P000445,2,401000
TI0001887,T000630,P000161,2,357000
TI0001888,T000630,P000055,4,207000
TI0001889,T000630,P000104,5,60000
TI0001890,T000631,P000272,1,404000
TI0001891,T000631,P000677,1,144000
TI0001892,T000631,P000289,4,233000
TI0001893,T000631,P000305,5,65000
TI0001894,T000631,P000244,5,495000
TI0001895,T000632,P000158,4,56000
TI0001896,T000632,P000056,1,99000
TI0001897,T000632,P000370,3,20000
TI0001898,T000632,P000004,5,48000
TI0001899,T000633,P000205,2,302000
TI0001900,T000633,P000100,3,180000
TI0001901,T000633,P000027,1,253000
TI0001902,T000633,P000212,4,377000
TI0001903,T000634,P000316,4,51000
TI0001904,T000635,P000501,1,500000
TI0001905,T000635,P000917,5,167000
TI0001906,T000635,P000677,4,144000
TI0001907,T000635,P000272,2,404000
TI0001908,T000636,P000907,2,498000
TI0001909,T000636,P000391,4,152000
TI0001910,T000636,P000379,1,397000
TI0001911,T000637,P000451,2,128000
TI0001912,T000637,P000477,3,24000
TI0001913,T000637,P000270,5,348000
TI0001914,T000638,P000155,1,65000
TI0001915,T000639,P000685,3,19000
TI0001916,T000640,P000424,5,183000
TI0001917,T000640,P000995,1,25000
TI0001918,T000640,P000775,4,435000
TI0001919,T000640,P000604,5,473000
TI0001920,T000640,P000233,4,283000
TI0001921,T000641,P000704,2,203000
TI0001922,T000641,P000888,4,38000
TI0001923,T000641,P000959,3,255000
TI0001924,T000641,P000487,1,231000
TI0001925,T000641,P000587,4,124000
TI0001926,T000642,P000515,5,76000
TI0001927,T000643,P000820,1,23000
TI0001928,T000643,P000586,4,415000
TI0001929,T000643,P000694,2,248000
TI0001930,T000643,P000636,2,236000
TI0001931,T000643,P000151,2,428000
TI0001932,T000644,P000130,4,418000
TI0001933,T000644,P000044,1,344000
TI0001934,T000645,P000207,5,424000
TI0001935,T000645,P000843,3,26000
TI0001936,T000645,P000643,3,24000
TI0001937,T000645,P000152,1,27000
TI0001938,T000646,P000398,5,463000
TI0001939,T000647,P000566,5,294000
TI0001940,T000647,P000334,4,4000
TI0001941,T000647,P000878,1,73000
TI0001942,T000647,P000283,5,56000
TI0001943,T000648,P000536,2,368000
TI0001944,T000648,P000801,2,131000
TI0001945,T000648,P000430,5,162000
TI0001946,T000648,P000116,5,147000
TI0001947,T000648,P000425,5,322000
TI0001948,T000649,P000948,1,130000
TI0001949,T000650,P000799,5,255000
TI0001950,T000650,P000104,3,60000
TI0001951,T000650,P000805,4,284000
TI0001952,T000650,P000293,3,228000
TI0001953,T000650,P000889,4,375000
TI0001954,T000651,P000586,2,415000
TI0001955,T000651,P000624,3,329000
TI0001956,T000651,P000485,4,67000
TI0001957,T000651,P000039,2,124000
TI0001958,T000652,P000624,4,329000
TI0001959,T000652,P000698,3,164000
TI0001960,T000652,P000711,2,59000
TI0001961,T000652,P000412,1,111000
TI0001962,T000652,P000040,4,418000
TI0001963,T000653,P000919,3,401000
TI0001964,T000653,P000382,3,371000
TI0001965,T000653,P000021,3,421000
TI0001966,T000654,P000864,1,29000
TI0001967,T000654,P000504,2,20000
TI0001968,T000654,P000879,2,164000
TI0001969,T000655,P000998,3,5000
TI0001970,T000655,P000762,3,357000
TI0001971,T000655,P000454,4,147000
TI0001972,T000656,P000662,4,48000
TI0001973,T000656,P000092,4,461000
TI0001974,T000656,P000193,5,296000
TI0001975,T000656,P000453,3,397000
TI0001976,T000656,P000217,1,326000
TI0001977,T000657,P000811,5,45000
TI0001978,T000657,P000163,4,339000
TI0001979,T000657,P000068,2,42000
TI0001980,T000657,P000319,5,205000
TI0001981,T000657,P000727,5,262000
TI0001982,T000658,P000178,2,208000
TI0001983,T000659,P000858,2,418000
TI0001984,T000659,P000060,1,475000
TI0001985,T000660,P000052,2,98000
TI0001986,T000660,P000941,3,301000
TI0001987,T000660,P000370,3,20000
TI0001988,T000660,P000722,4,335000
TI0001989,T000661,P000407,1,121000
TI0001990,T000661,P000651,2,489000
TI0001991,T000661,P000946,3,11000
TI0001992,T000661,P000127,4,238000
TI0001993,T000661,P000698,5,164000
TI0001994,T000662,P000182,5,119000
TI0001995,T000662,P000984,5,116000
TI0001996,T000662,P000892,3,81000
TI0001997,T000662,P000486,3,164000
TI0001998,T000663,P000858,3,418000
TI0001999,T000663,P000916,1,45000
TI0002000,T000664,P000029,2,198000
TI0002001,T000664,P000396,5,497000
TI0002002,T000664,P000051,2,296000
TI0002003,T000665,P000663,2,7000
TI0002004,T000665,P000231,3,478000
TI0002005,T000666,P000526,1,354000
TI0002006,T000666,P000021,4,421000
TI0002007,T000666,P000886,2,116000
TI0002008,T000666,P000800,2,256000
TI0002009,T000667,P000821,3,235000
TI0002010,T000667,P000009,3,48000
TI0002011,T000667,P000230,4,237000
TI0002012,T000667,P000259,4,237000
TI0002013,T000667,P000623,3,369000
TI0002014,T000668,P000259,5,237000
TI0002015,T000668,P000224,5,97000
TI0002016,T000668,P000478,4,108000
TI0002017,T000668,P000310,5,246000
TI0002018,T000669,P000008,5,143000
TI0002019,T000670,P000575,5,479000
TI0002020,T000670,P000663,3,7000
TI0002021,T000670,P000609,3,480000
TI0002022,T000671,P000494,1,145000
TI0002023,T000672,P000284,3,318000
TI0002024,T000672,P000656,3,79000
TI0002025,T000672,P000333,3,140000
TI0002026,T000673,P000154,2,103000
TI0002027,T000673,P000530,1,148000
TI0002028,T000674,P000414,1,63000
TI0002029,T000674,P000677,4,144000
TI0002030,T000674,P000328,3,115000
TI0002031,T000674,P000698,3,164000
TI0002032,T000674,P000144,4,343000
TI0002033,T000675,P000398,5,463000
TI0002034,T000675,P000755,2,448000
TI0002035,T000675,P000037,3,307000
TI0002036,T000675,P000598,2,357000
TI0002037,T000676,P000654,3,349000
TI0002038,T000676,P000804,5,187000
TI0002039,T000676,P000488,3,149000
TI0002040,T000676,P000929,2,440000
TI0002041,T000676,P000964,5,93000
TI0002042,T000677,P000301,4,440000
TI0002043,T000677,P000100,2,180000
TI0002044,T000678,P000743,2,193000
TI0002045,T000678,P000828,3,85000
TI0002046,T000678,P000573,1,382000
TI0002047,T000679,P000364,3,253000
TI0002048,T000679,P000229,4,283000
TI0002049,T000680,P000381,3,286000
TI0002050,T000680,P000267,4,399000
TI0002051,T000680,P000600,1,435000
TI0002052,T000681,P000055,5,207000
TI0002053,T000681,P000888,5,38000
TI0002054,T000681,P000650,1,119000
TI0002055,T000681,P000598,4,357000
TI0002056,T000682,P000513,4,117000
TI0002057,T000682,P000123,5,436000
TI0002058,T000683,P000424,2,183000
TI0002059,T000683,P000056,2,99000
TI0002060,T000683,P000892,2,81000
TI0002061,T000684,P000420,4,343000
TI0002062,T000684,P000584,2,422000
TI0002063,T000684,P000915,3,76000
TI0002064,T000685,P000798,4,135000
TI0002065,T000685,P000083,3,310000
TI0002066,T000686,P000321,1,352000
TI0002067,T000686,P000650,1,119000
TI0002068,T000687,P000281,2,64000
TI0002069,T000687,P000215,5,391000
TI0002070,T000687,P000780,2,68000
TI0002071,T000687,P000793,4,380000
TI0002072,T000688,P000133,5,249000
TI0002073,T000689,P000649,4,382000
TI0002074,T000689,P000440,4,354000
TI0002075,T000689,P000414,1,63000
TI0002076,T000689,P000989,1,184000
TI0002077,T000690,P000205,3,302000
TI0002078,T000690,P000749,5,138000
TI0002079,T000690,P000383,2,42000
TI0002080,T000690,P000973,1,446000
TI0002081,T000690,P000015,1,195000
TI0002082,T000691,P000232,3,213000
TI0002083,T000691,P000711,3,59000
TI0002084,T000692,P000106,5,374000
TI0002085,T000692,P000393,5,306000
TI0002086,T000693,P000172,1,94000
TI0002087,T000693,P000067,3,471000
TI0002088,T000693,P000844,3,255000
TI0002089,T000694,P000746,3,445000
TI0002090,T000694,P000533,4,71000
TI0002091,T000694,P000611,2,283000
TI0002092,T000694,P000537,3,3000
TI0002093,T000695,P000368,4,408000
TI0002094,T000695,P000769,1,471000
TI0002095,T000695,P000193,2,296000
TI0002096,T000695,P000169,2,437000
TI0002097,T000696,P000217,1,326000
TI0002098,T000696,P000752,5,321000
TI0002099,T000697,P000174,1,6000
TI0002100,T000697,P000127,4,238000
TI0002101,T000697,P000376,3,331000
TI0002102,T000697,P000729,5,390000
TI0002103,T000697,P000667,5,33000
TI0002104,T000698,P000609,1,480000
TI0002105,T000699,P000670,1,316000
TI0002106,T000700,P000707,1,410000
TI0002107,T000701,P000455,3,70000
TI0002108,T000701,P000390,4,99000
TI0002109,T000701,P000127,2,238000
TI0002110,T000701,P000561,2,383000
TI0002111,T000702,P000309,4,155000
TI0002112,T000703,P000679,5,394000
TI0002113,T000704,P000638,2,48000
TI0002114,T000704,P000621,4,495000
TI0002115,T000704,P000718,1,477000
TI0002116,T000705,P000737,1,87000
TI0002117,T000705,P000633,4,471000
TI0002118,T000705,P000121,2,345000
TI0002119,T000705,P000290,5,381000
TI0002120,T000705,P000117,2,336000
TI0002121,T000706,P000852,2,246000
TI0002122,T000706,P000536,3,368000
TI0002123,T000706,P000997,4,360000
TI0002124,T000707,P000165,4,222000
TI0002125,T000707,P000041,2,338000
TI0002126,T000707,P000562,4,468000
TI0002127,T000708,P000241,1,120000
TI0002128,T000708,P000003,1,45000
TI0002129,T000708,P000014,5,117000
TI0002130,T000709,P000153,5,400000
TI0002131,T000709,P000973,1,446000
TI0002132,T000709,P000093,1,128000
TI0002133,T000709,P000799,3,255000
TI0002134,T000710,P000468,3,394000
TI0002135,T000710,P000304,4,166000
TI0002136,T000711,P000103,2,261000
TI0002137,T000712,P000873,3,115000
TI0002138,T000713,P000821,4,235000
TI0002139,T000713,P000694,1,248000
TI0002140,T000713,P000321,1,352000
TI0002141,T000714,P000010,2,310000
TI0002142,T000715,P000337,4,215000
TI0002143,T000715,P000367,5,35000
TI0002144,T000716,P000900,3,42000
TI0002145,T000716,P000751,3,458000
TI0002146,T000716,P000096,2,92000
TI0002147,T000717,P000411,4,316000
TI0002148,T000718,P000279,4,371000
TI0002149,T000718,P000856,4,184000
TI0002150,T000718,P000395,2,23000
TI0002151,T000718,P000707,1,410000
TI0002152,T000719,P000713,1,44000
TI0002153,T000719,P000744,2,207000
TI0002154,T000720,P000427,5,90000
TI0002155,T000721,P000822,2,259000
TI0002156,T000721,P000583,5,369000
TI0002157,T000721,P000695,4,60000
TI0002158,T000721,P000449,3,391000
TI0002159,T000722,P000030,2,129000
TI0002160,T000722,P000884,4,253000
TI0002161,T000722,P000701,4,283000
TI0002162,T000722,P000902,1,279000
TI0002163,T000722,P000859,4,434000
TI0002164,T000723,P000048,3,31000
TI0002165,T000723,P000065,1,297000
TI0002166,T000723,P000268,5,427000
TI0002167,T000723,P000671,5,156000
TI0002168,T000724,P000230,5,237000
TI0002169,T000724,P000979,5,403000
TI0002170,T000724,P000686,5,469000
TI0002171,T000724,P000895,1,50000
TI0002172,T000724,P000347,4,393000
TI0002173,T000725,P000494,4,145000
TI0002174,T000725,P000355,2,411000
TI0002175,T000726,P000914,2,217000
TI0002176,T000726,P000628,5,31000
TI0002177,T000726,P000056,4,99000
TI0002178,T000726,P000012,4,425000
TI0002179,T000726,P000659,2,53000
TI0002180,T000727,P000770,4,441000
TI0002181,T000728,P000247,3,401000
TI0002182,T000728,P000339,1,44000
TI0002183,T000728,P000994,5,25000
TI0002184,T000729,P000564,4,229000
TI0002185,T000729,P000659,4,53000
TI0002186,T000730,P000081,4,481000
TI0002187,T000730,P000471,5,486000
TI0002188,T000731,P000091,3,221000
TI0002189,T000731,P000878,1,73000
TI0002190,T000731,P000511,4,408000
TI0002191,T000731,P000458,1,457000
TI0002192,T000732,P000414,4,63000
TI0002193,T000733,P000571,5,30000
TI0002194,T000734,P000846,1,144000
TI0002195,T000735,P000987,5,234000
TI0002196,T000735,P000634,5,99000
TI0002197,T000735,P000653,2,183000
TI0002198,T000735,P000312,4,165000
TI0002199,T000735,P000912,3,76000
TI0002200,T000736,P000846,2,144000
TI0002201,T000736,P000056,4,99000
TI0002202,T000736,P000837,3,63000
TI0002203,T000737,P000786,3,276000
TI0002204,T000737,P000635,4,137000
